360,7090,BRAINE-LE-COMTE,false,BRAINE-LE-COMTE,8
361,4260,BRAIVES,false,BRAIVES,10
362,9660,BRAKEL,false,BRAKEL,4
363,5310,BRANCHON,true,EGHEZ?E,11
364,6800,BRAS,true,LIBRAMONT-CHEVIGNY,9
365,7604,BRASM?NIL,true,P?RUWELZ,8
366,2930,BRASSCHAAT,false,BRASSCHAAT,1
367,7130,BRAY,true,BINCHE,8
368,2960,BRECHT,false,BRECHT,1
369,8450,BREDENE,false,BREDENE,3
370,3960,BREE,false,BREE,2
371,2870,BREENDONK,true,PUURS-SINT-AMANDS,1
372,4020,BRESSOUX,true,LI?GE,10
373,8900,BRIELEN,true,IEPER,3
374,2520,BROECHEM,true,RANST,1
375,3840,BROEKOM,true,BORGLOON,2
376,1931,BRUCARGO,,BRUCARGO,
377,7940,BRUGELETTE,false,BRUGELETTE,8
378,8000,BRUGGE,false,BRUGGE,3
379,5660,BR?LY,true,COUVIN,11
380,5660,BR?LY-DE-PESCHE,true,COUVIN,11
381,7620,BRUNEHAUT,false,BRUNEHAUT,8
382,1785,BRUSSEGEM,true,MERCHTEM,6
383,1000,BRUSSEL,false,BRUSSEL,5
384,1099,BRUSSEL X,,BRUSSEL X,
385,3800,BRUSTEM,true,SINT-TRUIDEN,2
386,7641,BRUYELLE,true,ANTOING,8
387,6222,BRYE,true,FLEURUS,8
388,3440,BUDINGEN,true,ZOUTLEEUW,6
389,9255,BUGGENHOUT,false,BUGGENHOUT,4
390,7911,BUISSENAL,true,FRASNES-LEZ-ANVAING,8
391,5580,BUISSONVILLE,true,ROCHEFORT,11
392,1501,BUIZINGEN,true,HALLE,6
393,1910,BUKEN,true,KAMPENHOUT,6
394,8630,BULSKAMP,true,VEURNE,3
395,3380,BUNSBEEK,true,GLABBEEK,6
396,2070,BURCHT,true,ZWIJNDRECHT,1
397,4210,BURDINNE,false,BURDINNE,10
398,6927,BURE,true,TELLIN,9
399,4790,BURG-REULAND,false,BURG-REULAND,10
400,9420,BURST,true,ERPE-MERE,4
401,7602,BURY,true,P?RUWELZ,8
402,4750,BUTGENBACH,false,BUTGENBACH,10
403,3891,BUVINGEN,true,GINGELOM,2
404,7133,BUVRINNES,true,BINCHE,8
405,6743,BUZENOL,true,ETALLE,9
406,6230,BUZET,true,PONT-?-CELLES,8
407,4760,B?LLINGEN,false,B?LLINGEN,10
408,7604,CALLENELLE,true,P?RUWELZ,8
409,7642,CALONNE,true,ANTOING,8
410,7940,CAMBRON-CASTEAU,true,BRUGELETTE,8
411,7870,CAMBRON-SAINT-VINCENT,true,LENS,8
412,1804,CARGOVIL,,CARGOVIL,
413,6850,CARLSBOURG,true,PALISEUL,9
414,7141,CARNI?RES,true,MORLANWELZ,8
415,7061,CASTEAU,true,SOIGNIES,8
416,5650,CASTILLON,true,WALCOURT,11
417,4317,CELLES,true,FAIMES,10
418,5561,CELLES,true,HOUYET,11
419,7760,CELLES,false,CELLES,8
420,4632,C?REXHE-HEUSEUX,true,SOUMAGNE,10
421,5630,CERFONTAINE,false,CERFONTAINE,11
422,1341,C?ROUX-MOUSTY,true,OTTIGNIES-LOUVAIN-LA-NEUVE,7
423,4650,CHAINEUX,true,HERVE,10
424,5550,CHAIRI?RE,true,VRESSE-SUR-SEMOIS,11
425,5020,CHAMPION,true,NAMUR,11
426,6971,CHAMPLON,true,TENNEVILLE,9
427,6921,CHANLY,true,WELLIN,9
428,6742,CHANTEMELLE,true,ETALLE,9
429,7903,CHAPELLE-?-OIE,true,LEUZE-EN-HAINAUT,8
430,7903,CHAPELLE-?-WATTINES,true,LEUZE-EN-HAINAUT,8
431,7160,CHAPELLE-LEZ-HERLAIMONT,false,CHAPELLE-LEZ-HERLAIMONT,8
432,4537,CHAPON-SERAING,true,VERLAINE,10
433,6000,CHARLEROI,false,CHARLEROI,8
434,6099,CHARLEROI X,,CHARLEROI X,
435,4654,CHARNEUX,true,HERVE,10
436,6824,CHASSEPIERRE,true,FLORENVILLE,9
437,1450,CHASTRE,false,CHASTRE,7
438,1450,CHASTRE-VILLEROUX-BLANMONT,true,CHASTRE,7
439,5650,CHASTR?S,true,WALCOURT,11
440,6200,CH?TELET,false,CH?TELET,8
441,6200,CH?TELINEAU,true,CH?TELET,8
442,6747,CH?TILLON,true,SAINT-L?GER,9
443,4050,CHAUDFONTAINE,false,CHAUDFONTAINE,10
444,1325,CHAUMONT-GISTOUX,false,CHAUMONT-GISTOUX,7
445,7063,CHAUSS?E-NOTRE-DAME-LOUVIGNIES,true,SOIGNIES,8
446,4032,CH?N?E,true,LI?GE,10
447,6673,CHERAIN,true,GOUVY,9
448,4602,CHERATTE,true,VIS?,10
449,7521,CHERCQ,true,TOURNAI,8
450,5590,CHEVETOGNE,true,CINEY,11
451,4987,CHEVRON,true,STOUMONT,10
452,7950,CHI?VRES,false,CHI?VRES,8
453,6460,CHIMAY,false,CHIMAY,8
454,6810,CHINY,false,CHINY,9
455,4400,CHOKIER,true,FL?MALLE,10
456,1031,CHRISTELIJKE SOCIALE ORGANISATIES,,CHRISTELIJKE SOCIALE ORGANISATIES,
457,5560,CIERGNON,true,HOUYET,11
458,5590,CINEY,false,CINEY,11
459,4260,CIPLET,true,BRAIVES,10
460,7024,CIPLY,true,MONS,8
461,1480,CLABECQ,true,TUBIZE,7
462,4560,CLAVIER,false,CLAVIER,10
463,4890,CLERMONT,true,THIMISTER-CLERMONT,10
